user,date,hashtags,full_text,favorite_count,topic
parthsuba77,Thu Jun 03 07:41:44 +0000 2021,[],RT @arunbothra: Best way to express gratitude for the invaluable service of doctors during the pandemic is to bring a stringent law on viol…,0,politics
munawarshaikh92,Thu Jun 03 07:41:43 +0000 2021,[],"RT @Xadeejournalist: US sends 1,200 pulse oximeters, and 340,000 pieces of personal protective equipment for healthcare professionals to #P…",0,health
AnneMNewham,Thu Jun 03 07:41:42 +0000 2021,[],"RT @jeenkeri: Cheering for @sarahatkinson97 from @IDDNotts @NottsHealthcare at the Nottinghamshire Live Heroes Awards ceremony tomorrow 
@T…",0,politics
Trendar,Thu Jun 03 07:41:41 +0000 2021,[],"RT @OfficialJonZal: Get rid of the filibuster and pass everything: healthcare, childcare, family leave, minimum wage, etc. Pass it all. Mak…",0,health
happyhappy12124,Thu Jun 03 07:41:40 +0000 2021,['safemedtoken'],"RT @JamesB_65: 🔸GIVEAWAY $20🔸 24 hrs

▪️RT &amp; follow me plus
@SafeMedToken 

▪️Comment #safemedtoken

📢Presale is on June 5th
‼️Make sure yo…",0,culture
LSamdurkar,Thu Jun 03 07:41:39 +0000 2021,['COVID19'],"RT @Dev_Fadnavis: 📍Parbhani.
Visited Parbhani #COVID19 hospital &amp; discussed Covid situation &amp; healthcare facilities with doctors and health…",0,health
OLionairdLuimni,Thu Jun 03 07:41:36 +0000 2021,[],RT @DrTomFrieden: What does full FDA approval of COVID-19 vaccines actually mean? https://t.co/tS8WbL3jHP,0,health
AnonOpinion2,Thu Jun 03 07:41:34 +0000 2021,[],RT @SEGMtweets: A recent large-sample study (n=237) of detransitioners highlights their experiences and unmet mental and physical healthcar…,0,health
Practo,Thu Jun 03 07:41:32 +0000 2021,[],"@BeingChatterjee 1/ Hi Sulagna, our mission is rooted in helping patients connect with doctors and access reliable healthcare information regardless of their gender, age, religion or sexual orientation.",0,health
juliesbooks,Thu Jun 03 07:41:32 +0000 2021,[],"RT @IC4IJ: Jonatan’s parents are excluded from Medi-Cal. For him, his mom's inability to get treatment for her diabetes has been stressful.…",0,health
timesofindia,Thu Jun 03 07:41:31 +0000 2021,[],"RT @TOIPlus: Without the commitment of time and money, your personal goals will remain on paper.

https://t.co/qN4pFyRFlG",0,business
sandeepkrrai09,Thu Jun 03 07:41:29 +0000 2021,[],"RT @Omkar_Raii: Adoption of laser tech in electronics &amp; healthcare, a shift towards nano devices, and increasing preference for laser-based…",0,health
Katy_mo,Thu Jun 03 07:41:29 +0000 2021,[],"@sonsrap10 @SandraJ22609546 @GMB @richardm56 @CharlotteHawkns @DrHilaryJones Because if large portions of an entire generation doesn't have the vaccine, it will put a strain on the already strained health services meaning those who ARE vaccinated potentially won't be able to access basic healthcare.",0,health
SidiSasa,Thu Jun 03 07:41:28 +0000 2021,['data'],"RT @Mercer_US: Professional Employer Organizations have played an essential role by using demographics, #data, and design in helping their…",0,tech
SusPeriopPSP,Thu Jun 03 07:41:23 +0000 2021,[],"Thanks for the mention in your Sustainability Newsletter @MFTgreen! 

We’re asking patients, carers, health professionals and members of the public to suggest research questions to help make healthcare around the time of surgery greener:

https://t.co/ixRU7dNYMY https://t.co/HDhJjCk3uC",0,health
vccircle,Thu Jun 03 07:41:23 +0000 2021,"['VCCirclePremium', 'returns', 'PrivateEquity', 'Healthcare']","🔒 #VCCirclePremium
Multiples exits Vikram Hospital with close to 2X #returns | #PrivateEquity #Healthcare
https://t.co/zkqXKXMrNb",1,health
GauraVashishth,Thu Jun 03 07:41:16 +0000 2021,[],RT @arunbothra: Best way to express gratitude for the invaluable service of doctors during the pandemic is to bring a stringent law on viol…,0,politics
Gokul_mufc,Thu Jun 03 07:41:11 +0000 2021,['StopViolenceAgainstDoctors'],"RT @memerdoc: Now it's high time we need a comprehensive &amp; effective law against Healthcare workers violence.
#StopViolenceAgainstDoctors…",0,health
ianstearns,Thu Jun 03 07:41:10 +0000 2021,[],"RT @katewillett: ladies, is he really a leftist or is he just a narcissist who wants free healthcare",0,health
NokwethembaMkh7,Thu Jun 03 07:41:09 +0000 2021,[],"RT @NalediChirwa: Unemployment: increasing 
Corruption: increasing 
Healthcare: regressing 
GBV: increasing 
Access to education: decreasin…",0,health
khhanabadosh,Thu Jun 03 07:41:06 +0000 2021,[],RT @pratidintime: A team of healthcare workers were allegedly thrashed by a mob for visiting Sindura tea estate of Katigorah in Cachar on T…,0,health
RachCunningham3,Thu Jun 03 07:41:04 +0000 2021,['RNLDReviewNI'],RT @JulieAnneColvi1: #RNLDReviewNI second staff engagement day! Edel Sweeney providing an inspirational insight into the transferable skill…,0,culture
PunishedJerm,Thu Jun 03 07:41:03 +0000 2021,[],"@MonadsAndStrife @BobbiKillaBee @simonegender @GUCCI_________ I get that, but it’s insane for a black person with a somewhat large platform  to spread conspiracies about This virus. Despite what we’ve experienced with the American healthcare system. It’s okay to be hesitant as a black person but straight up lying is destructive.",1,health
mazyar_240469,Thu Jun 03 07:41:02 +0000 2021,['healthcare'],"🩺 Atos &amp; @Huma announce a global partnership to shift #healthcare and clinical trials from hospital to home, driving a shift from reactive to proactive models of care. 
More info➡️ https://t.co/FmB25mgavG https://t.co/zyyOUORywX",0,health
ArabellaElizab2,Thu Jun 03 07:40:59 +0000 2021,[],"RT @AnnMemmott: Do we mean that the education system is generally set up to fail autistic children?
Do we mean that the healthcare system h…",0,health
LotofComedy,Thu Jun 03 07:40:53 +0000 2021,[],"Thanks to intense lobbying by @EconomicTimes Pfizer, Moderna doses may soon be available in India as DCGI says 'no bridging trials for pre-approved vacc... https://t.co/rotrnKDaRy via @economictimes",0,tech
Tebogo_sir,Thu Jun 03 07:40:53 +0000 2021,[],"RT @NalediChirwa: Unemployment: increasing 
Corruption: increasing 
Healthcare: regressing 
GBV: increasing 
Access to education: decreasin…",0,health
imad403,Thu Jun 03 07:40:52 +0000 2021,['FaceTheFacts'],"RT @OurRevolution: .@AndrewYang, let's #FaceTheFacts. The kind of experience needed is from someone who has fought for the issues that matt…",0,politics
BhadauriaYashi,Thu Jun 03 07:40:47 +0000 2021,[],"RT @abhiandniyu: We made a video on this in May, but clearly the issue is not being taken seriously.Violence against doctors is shameful &amp;…",0,health
rckatochnpc,Thu Jun 03 07:40:47 +0000 2021,"['NPC_INDIA_GOV', 'Webinar', 'lean', 'Healthcare', 'management', 'npccertificate', 'KYP']","RT @swarupandas: Join #NPC_INDIA_GOV #Webinar on #lean #Healthcare #management on 27.06.2021 from 10 AM to 1 PM.
#npccertificate #KYP 
#hos…",0,health
TimBonnici,Thu Jun 03 07:40:45 +0000 2021,[],@jthteo @profgeraintrees @wi_john @drjbajwa One of the things that it makes me ponder is whether the disparity in approach is about the slower pace of change in healthcare generally or whether it comes from a place which is putting in necessary safeguards to segregate commercial interest from patient care.,1,health
Sannaaaata,Thu Jun 03 07:40:44 +0000 2021,[],"If a victim of domestic abuse needs temporary shelter in Karachi, please look up https://t.co/2ZoiziP2KC. They provide a place to stay as well as healthcare, legal aid and vocational training. 
Please donate, volunteer or at least RT to spread awareness.",0,health
AniketG85113245,Thu Jun 03 07:40:35 +0000 2021,[],RT @arunbothra: Best way to express gratitude for the invaluable service of doctors during the pandemic is to bring a stringent law on viol…,0,politics
johnrenosh,Thu Jun 03 07:40:34 +0000 2021,[],"RT @abhiandniyu: We made a video on this in May, but clearly the issue is not being taken seriously.Violence against doctors is shameful &amp;…",0,health
11Burman,Thu Jun 03 07:40:32 +0000 2021,[],"RT @KashyapGargee: Recently heard
A team of healthcare workers were allegedly thrashed at a tea garden in Cachar district’s Katigorah area…",0,health
DrEddyClinic,Thu Jun 03 07:40:29 +0000 2021,"['healthcare', 'WellLife', 'functionalmedicine', 'trea']",RT @TARTLEofficial: Out Now! Direct Primary Care - Proactive Revolutionary Decentralized High Functioning Healthcare That Is Affordable for All With Founder of Well Life ABQ Part 1. https://t.co/gpKFpYahFf #healthcare #WellLife #functionalmedicine #trea… https://t.co/cjOueMKtx8,0,health
DrEddyClinic,Thu Jun 03 07:40:27 +0000 2021,"['meopause', 'chronicdisease', 'healthcare', 'lifest']","RT @CibaHealth: Growing research is supporting the claim that lifestyle and nutrition choices can positively impact health during menopause and decrease your risk for chronic disease.
https://t.co/8AdMFHwxhT
#meopause #chronicdisease #healthcare #lifest… https://t.co/6VZR8VGgee",0,health
Ollissya,Thu Jun 03 07:40:23 +0000 2021,"['Soviet', 'RedArmy']","RT @RusEmbSriLanka: ⚕️On June 3⃣, 1⃣8⃣7⃣6⃣, Nikolay Burdenko, #Soviet military surgeon, chief surgeon of the #RedArmy in 1937-1946, was bor…",0,climate
nora_chaotic,Thu Jun 03 07:40:22 +0000 2021,[],RT @jordantyranny: after seven years of transitioning I don't have anything left to say except I wish trans people had better access to aff…,0,politics
rahultripathi,Thu Jun 03 07:40:20 +0000 2021,['DeltaVariant'],"RT @anubhutivishnoi: ET exclusive- what the first studies from India on #DeltaVariant are indicating 👇🏼

NCDC and INSACOG studies showing t…",0,politics
LalasaReddy8,Thu Jun 03 07:40:19 +0000 2021,[],"RT @abgohel: Everyone and their uncle wants healthcare at govt. rates and facilities of Apollo-Fortis.

Either demand that from the govt or…",0,health
EmilianoMar1962,Thu Jun 03 07:40:18 +0000 2021,[],"RT @MSDInvents: Care takes a community. Throughout Pride Month, our members and allies of the LGBTQ+ community will shed light on how we ca…",0,health
HEIW_NHS,Thu Jun 03 07:40:12 +0000 2021,[],"RT @HCS_Cymru: Professor Colin Gibson is a Consultant Clinical Engineer in the Rehabilitation Engineering Unit @CV_UHB ⚙️

What does a Cons…",0,health
Jayart202,Thu Jun 03 07:40:07 +0000 2021,[],RT @WoobieTuesday: Oh look. Here’s WSJ paying to promote its wholly unbiased and balanced take on a healthcare plan being pitched by billio…,0,health
mbbsnishi,Thu Jun 03 07:40:06 +0000 2021,[],RT @arunbothra: Best way to express gratitude for the invaluable service of doctors during the pandemic is to bring a stringent law on viol…,0,politics
microacquire,Thu Jun 03 07:40:04 +0000 2021,[],"B2B SaaS automates healthcare license verification with $48,000 in ARR

✅ $60,000 in TTM revenue
✅ $6,000 in TTM profit
✅ Competitors: Verifiable, ProviderTrust

TTM Revenue: $60,000
TTM Profit: $6,000
Asking Price: $65,000
Contact seller: https://t.co/onxiKWNweX https://t.co/aNyfYXOgSE",0,health
smartdissent,Thu Jun 03 07:40:03 +0000 2021,['SmartDissent'],"#SmartDissent is a database sorted by topic of 800+ actions during Trump's Reign of Terror. Pages on Education, Healthcare, Immigration, Environment, Regulations, Foreign Policy, Economy, Justice, Taxes, Budget &amp; more. GOODBYE TRUMP SWAMP. NOW WE FIX. https://t.co/ynDVDpVW3W https://t.co/Or1gpfl3XW",1,health
Oralieve_UK,Thu Jun 03 07:40:02 +0000 2021,"['healthcareprofessional', 'dentist', 'hygienist', 'slt', 'carer']","Healthcare Professionals - do you know which of your patients are most suceptiple to Dry Mouth? Learn who is most at risk here: https://t.co/xqxV3Ess3f
#healthcareprofessional #dentist #hygienist #slt #carer https://t.co/v5CzdoWMCL",0,health
anna_morris101,Thu Jun 03 07:40:01 +0000 2021,[],"RT @DiabetesAudit: 🚨Great job opportunity alert🚨 
https://t.co/5qOz0DcCtk 
Come join our amazing team and lead our work on making sure prof…",0,culture
hplabs,Thu Jun 03 07:40:00 +0000 2021,"['telehealth', 'healthcare']","With the acceleration of consumer and provider adoption of #telehealth and extension of telehealth beyond virtual urgent care, up to $250 billion of current U.S. #healthcare spend could potentially be virtualized. 
https://t.co/5FdGK7NFXl",1,health
BalexJombes,Thu Jun 03 07:39:55 +0000 2021,[],BrEaKiNg NoOze!?! Evil Buzzfeed aquires a team of powerful healthcare workers in order to aggressively fluster  Fox News!! The horror!! will this war of info END??!,0,health
DocKKaushik,Thu Jun 03 07:39:54 +0000 2021,[],RT @arunbothra: Best way to express gratitude for the invaluable service of doctors during the pandemic is to bring a stringent law on viol…,0,politics
r_ashrafee,Thu Jun 03 07:39:53 +0000 2021,[],RT @SanaSaeed: Incredible statement from a group of US healthcare workers in solidarity with Palestinians - absolutely no mincing of langua…,0,health
TaxUpdates,Thu Jun 03 07:39:52 +0000 2021,[],"Special Defence Contribution (""SDC"") And General Healthcare System (""GHS"")... https://t.co/GXg5N28qAy By @ey_cyprus?lang=en",0,health
vmetu,Thu Jun 03 07:39:50 +0000 2021,[],RT @cutecanukgirl: This is very good news! People are losing their mind that healthcare is now going to be privatized. While I don't think…,0,health
shirleyhrnndz,Thu Jun 03 07:39:47 +0000 2021,[],RT @jai_lies: we have money for ethnic cleansing but not universal healthcare,0,health
helenh49,Thu Jun 03 07:39:43 +0000 2021,[],@hughes_eilir @KGadhok @RCSLT There seem to be clear grounds for saying healthcare is breaching its moral and legal duty of care to staff by exposing them to  known risks,0,health
physio_back,Thu Jun 03 07:39:42 +0000 2021,"['COVID19', 'healthcare', 'students']",RT @ali_r07: We need to understand the impact of #COVID19 on  #healthcare #students please share so that students can access this HEE surve…,0,health
krishnakacker,Thu Jun 03 07:39:32 +0000 2021,[],"RT @bhushan_gyan: Delhi Sikh body donates 20 kg gold, silver to set up Covid hospital; says healthcare important, not metals - commendable…",0,health
brijesh30384515,Thu Jun 03 07:39:31 +0000 2021,[],"RT @ianuragthakur: While UPA disbursed bad loans,
we’ve provided Rs3Lk cr govt guarantee via ECLGS to industry to sustain &amp; revive thr busi…",0,business
samahithars,Thu Jun 03 07:39:30 +0000 2021,"['Misinformations', 'Report', 'GetYourFactsRight', 'Difficulttimes', 'facts', 'samahitharesearchsolutions', 'healthcare', 'clinicalresearch', 'CureForVirus', 'stayhome', 'fightagainstcovid', 'Getvaccinated', 'OneagainstCovid', 'savelives', 'workfromhome']","Protect yourselves and others from #Misinformations. #Report when you see any!

#GetYourFactsRight
#Difficulttimes #facts
#samahitharesearchsolutions
#healthcare #clinicalresearch #CureForVirus #stayhome #fightagainstcovid
#Getvaccinated
#OneagainstCovid
#savelives
#workfromhome https://t.co/r9f6YP5wDf",0,health
ComplexPop,Tue Jun 01 20:31:12 +0000 2021,[],"Seth Rogen announces release date for ‘Teenage Mutant Ninja Turtles’ animated reboot. 🎬🐢

Details: https://t.co/Gg31I5InW6 https://t.co/f99sEYgvb0",3909,culture
LOFFICIELUSA,Wed Jun 02 12:02:15 +0000 2021,"['KATYPERRY', 'SMILE']","Last year, @KatyPerry birthed two amazing feats, her first baby and a new album, all within the same week #KATYPERRY #SMILE Here, L’OFFICIEL’s Summer 2021 coverstar shares her favorite thing about motherhood: https://t.co/YdeeVQboiY https://t.co/YcwqIYaLmk",1683,culture
LOFFICIELUSA,Tue Jun 01 12:02:03 +0000 2021,"['KATYPERRY', 'SMILE']",L'OFFICIEL Summer 2021 coverstar @KatyPerry is smelling the daisies #KATYPERRY #SMILE See the full story and interview from the new issue here: https://t.co/ciRD8DNiEt https://t.co/G1deeOV09T,3503,tech
OzKamal,Thu Jun 03 07:41:51 +0000 2021,[],"RT @Knorg: Pop Culture:
""Ow! my balls!"" ~ Ow! My Balls! Guy, Idiocracy, 2006.

High Culture:
""Ow! my balls!"" ~ Peter Abelard, French Philos…",0,culture
butt_erBangtan,Thu Jun 03 07:40:49 +0000 2021,[],"RT @btsbeingbtsyt: this quote from @toojazzy25 always comes to mind in these times: 

""By aggressively streaming, buying, and sharing BTS’s…",0,business
drivethrupod,Thu Jun 03 07:39:50 +0000 2021,[],A lot of “idiots believe THIS about pop culture morality” posts read like lessons the author is trying to teach a past version of themselves.,0,politics
iridienne,Thu Jun 03 07:39:23 +0000 2021,[],RT @Clarknova1: This kinda shit drives me nuts. ALMOST EVERY PIECE OF DOMINANT MEDIA IS “POP CULTURE FOR KIDS.” The whole world agrees with…,0,politics
