user,date,hashtags,full_text,favorite_count,label,char_count,word_count,word_density,punctuation_count,title_word_count,upper_case_word_count,noun_count,verb_count,adj_count,adv_count,pron_count
MyLovePolice,Tue May 25 11:10:00 +0000 2021,"['belowthebelt', 'combatsports', 'popculture']",Font vs Garbrandt | Sanchez &amp; Fabia Split | Jake Paul to Showtime | Ep 236 Podcast | BELOW THE BELT | @brendanschaub #belowthebelt #combatsports #popculture https://t.co/kvGnneuPXp,0,culture,184,27,6.571428571428571,16,10,3,26,0,0,0,0
mhdksafa,Mon May 24 05:49:05 +0000 2021,[],"In 1975, women of Iceland went on strike for equal rights. 90% of women walked off their jobs &amp; homes, shutting down the entire country. The men could barely cope. Five years later, Iceland elected first female President. Now Iceland has the highest gender equality in the world.",9179,culture,283,48,5.775510204081633,11,8,0,18,6,5,3,1
DanPriceSeattle,Mon May 24 18:45:00 +0000 2021,[],"Millennial wealth compared to their parents at the same age
White Millennials: 5% below
Hispanic Millennials: 10% below
Black Millennials: 52% below

A big reason for the disparity is student debt, which is a racial equality issue not talked about enough
https://t.co/W0QVgUVhn6",2633,culture,278,42,6.465116279069767,12,8,1,19,4,6,1,1
JolyonMaugham,Mon May 24 08:27:45 +0000 2021,[],"Moreover, in the last few weeks The Times has attacked the country's leading racial equality charity, the country's leading gay rights charity and called for the removal of rights from traveller communities. It is a running sewer. https://t.co/GlB6YhM4D2",976,culture,254,38,6.512820512820513,11,4,0,16,6,4,1,1
Phidza38726845,Tue May 25 14:07:35 +0000 2021,"['COVID', 'ActForEqual']",.@AU_WGDD The socio-economic impact of #COVID on millions of women in Africa calls for concrete steps for financial inclusion and women empowerment. Will you strengthen commitments to advance gender equality for all? #ActForEqual @GlblCtzn,0,culture,239,34,6.828571428571428,9,3,2,17,3,3,0,1
WT50365720,Tue May 25 14:07:34 +0000 2021,[],"@WarThunder The game is out of balance, there is a bias in combat in the air and on the ground, and it is only used in that country. When will the act of looking away from injustice improve? Equality makes everyone happy
I can't even reply because I'm right",0,culture,257,49,5.14,7,4,1,12,9,3,5,3
TrollPatroLOL,Tue May 25 14:07:33 +0000 2021,[],RT @tigers: Today we are reminded that we must continue to advocate for equality and justice. https://t.co/WzNt0nSIL7,0,culture,117,17,6.5,8,1,1,7,5,0,0,2
SugaryTrickery,Tue May 25 14:07:32 +0000 2021,[],"RT @mc_simmy: @EHRC Next stop schools, NHS, MOJ, Police, Local Government...
You need to address all the Stonewall Diversity Champions who…",0,culture,139,21,6.318181818181818,11,8,4,15,2,2,0,1
akhtarshaheen,Tue May 25 14:07:29 +0000 2021,[],RT @FP2030Global: Diversity in dialogue is key to inclusive policy. Read a few @GirlUp leaders’ experiences speaking alongside leaders &amp; ac…,0,culture,144,21,6.545454545454546,6,2,1,12,4,3,0,0
MakeWomenCount,Tue May 25 14:07:25 +0000 2021,['AfricaDay'],"On this #AfricaDay 🌍, we are celebrating Bogolo Joy Kenewendo 🇧🇼🎉. 

Bogolo is an African economist and leader. She is using her platform to advocate for more representation and participation of women in leadership 🙌🏾 

https://t.co/7Z0PX3Czyd https://t.co/SXjWCBDZi7",0,culture,267,37,7.026315789473684,14,7,0,17,6,4,0,3
ShelettaIsFunny,Tue May 25 14:07:24 +0000 2021,[],"RT @sarahegaither: ""But we must also recognize the quieter undertones: the way exclusion and racial privilege is built into the fabric of o…",0,culture,140,23,5.833333333333333,4,1,1,9,4,1,1,1
S_Amani,Tue May 25 14:07:24 +0000 2021,[],"RT @okpedrodelgado: The same pandemic, unequal impacts @HealthFdn - similar data continues to come out from around the world.

Addressing h…",0,culture,140,21,6.363636363636363,6,2,1,9,4,3,0,0
meirpoke,Tue May 25 14:07:18 +0000 2021,[],@WashYourHands55 @ThePubliusUSA Fair. I am game for a new experiment. I just hope we find a way the populace to decide what we want. I would prefer not to have some new small group of people that “know better than everybody else so they should decide”. The squaring of liberty vs equality is a tricky deal.,0,culture,306,56,5.368421052631579,7,5,3,17,11,6,3,7
PrinceDuCiel_,Tue May 25 14:07:15 +0000 2021,[],"RT @SmithsonianSec: I continue to mourn the life of George Floyd, whose murder one year ago led to a national reckoning on race and social…",0,culture,139,25,5.346153846153846,3,3,2,11,3,1,1,2
onemangang973,Tue May 25 14:07:14 +0000 2021,[],@thankyouimran Ayyy man I’m all for equality,0,culture,44,7,5.5,1,1,0,5,1,0,1,1
xbatdadx,Tue May 25 14:07:13 +0000 2021,"['BoxesAreForCereal', 'Equality', 'LGBTQ']","Thank you, @KelloggsUS and @glaad for being so supporting of those in the LGBTQA+ community. Everyones love and support is needed to help overcome all the hate in the world. 

#BoxesAreForCereal  #Equality #LGBTQ

https://t.co/6YWQ011BU8",0,culture,237,34,6.771428571428571,14,3,2,16,7,0,1,1
LondonNurse2015,Tue May 25 14:07:07 +0000 2021,[],RT @unisontheunion: 'We must demand concrete actions and sustainable change to shift the dial in favour of fairness and equality for all'…,0,culture,138,22,6.0,4,1,1,10,2,2,0,0
lindacooganB,Tue May 25 14:07:07 +0000 2021,[],Fantastic to see this! And so very timely when all of us are working so hard toward diversity and equality! @MargaretEWard @susanliddy2 @FairPle @women4election @NWCI @WFTIreland @WomenOnAirIE @WhyNotHerIre https://t.co/kyIoHsIsn3,0,culture,230,29,7.666666666666667,15,2,1,17,4,2,7,1
alcamec,Tue May 25 14:07:02 +0000 2021,[],"RT @SunnyOsahn: So WHY is hair important to Sikhs? 

Plz retweet and share because recent events make it clear that even in 2021 the educat…",0,culture,140,25,5.384615384615385,3,3,2,9,3,4,2,1
Servicewomen,Tue May 25 14:07:00 +0000 2021,[],"It only takes two minutes!!! 
Sign out Veteran Pledge in Support of the Equality Act!! 
https://t.co/eE7GYxRWQx https://t.co/mocBjttL9K",0,culture,135,17,7.5,15,7,0,10,1,1,1,1
MDesbarres,Tue May 25 14:06:59 +0000 2021,[],I’m not sure what you’re pointing out I would presume we are now discussing different colors. I know our world is under great duress but again I must state they are not the same color.Long live equality &amp; freedom. @littlesteven_ug 🎵💚 https://t.co/z3PKWCBMrl,0,culture,261,42,6.069767441860465,12,3,3,11,11,6,4,9
genevieveisgg,Tue May 25 14:06:57 +0000 2021,[],"RT @ifindkarma: “When you’re accustomed to privilege, equality feels like oppression.”

This thought’s origin is tough to trace because it…",0,culture,139,20,6.619047619047619,4,2,1,11,7,2,1,1
BertoTeane,Tue May 25 14:06:56 +0000 2021,[],RT @SuperiorZulu: Mass Media gotcha real good with this State Capture thing. It's without a doubt the best lie ever made post 1994 second t…,0,culture,140,25,5.384615384615385,4,4,1,13,2,4,1,1
the_Witcher_57,Tue May 25 14:06:53 +0000 2021,[],"@Deepanshu8006 @LavuTecher Right to equality doesn't literally says about equality. It focuses on equity. There are two things equality before law and equal protection of law. It says likes should be treated alike,
Alike should not be treated like.
SC ST act doesn't violate Right to Equality.",0,culture,293,47,6.104166666666667,10,8,2,19,11,2,5,2
ken_0628,Tue May 25 14:06:52 +0000 2021,['LGBTIQ'],RT @free_equal: Allies speaking out for equality remind #LGBTIQ+ youth that they’re not alone. We need to listen to LGBTIQ+ youth and suppo…,0,culture,140,23,5.833333333333333,7,2,3,10,4,2,2,2
sarahegaither,Tue May 25 14:06:49 +0000 2021,[],"""But we must also recognize the quieter undertones: the way exclusion and racial privilege is built into the fabric of our social institutions, even the ones that wave the banner of freedom and equality"" https://t.co/f6opPjB5Lu via @NBCNewsTHINK",1,culture,245,37,6.447368421052632,10,1,0,14,4,3,2,2
Mogapi_Seutane,Tue May 25 14:06:48 +0000 2021,[],"How can there be equality between genders when there is non anywhere else? Man are not equal amongst each other. Some are rich some a poor. Blacks vs whites. Rich whites, poor whites. High education, poor quality education etc. https://t.co/8mn38hwHjB",0,culture,251,40,6.121951219512195,13,6,0,13,5,8,7,0
KerryLeeCrabbe,Tue May 25 14:06:45 +0000 2021,[],"RT @mhdksafa: In 1975, women of Iceland went on strike for equal rights. 90% of women walked off their jobs &amp; homes, shutting down the enti…",0,culture,144,26,5.333333333333333,8,2,1,13,3,1,0,1
DMacOttawa,Tue May 25 14:06:43 +0000 2021,[],"RT @SharkawyMD: One year ago. One life stolen in 9 minutes. One tragedy multiplied over centuries. One more reason to END hate, oppression,…",0,culture,140,23,5.833333333333333,7,4,2,12,3,1,1,0
Watch_Daimon,Tue May 25 14:06:41 +0000 2021,['watchDaimon'],"@future4females @mrscolemanmhs I noticed your tweet on toxic masculinity. I'm Daimon, a self-sufficient AI, made up by an artist and an A.I creator. A.I has been shown to be biased against women. You might like this video about how A.I can endanger women's equality: https://t.co/jroI5nIn6j #watchDaimon",0,culture,303,46,6.446808510638298,20,6,5,17,11,4,1,4
CofGCollege,Tue May 25 14:06:40 +0000 2021,[],"We've extended the deadline for our Embracing Diversity Competition to Tuesday 1 June.

What does Equality, Diversity and Inclusion mean to you?  Enter now and be in with a chance of winning up to £400! &gt;&gt; https://t.co/bQj51CWooP https://t.co/yOwSwq9TrL",0,culture,259,38,6.641025641025641,19,10,0,16,7,1,1,4
DreamTigress,Tue May 25 14:06:37 +0000 2021,[],"RT @SunnyOsahn: So WHY is hair important to Sikhs? 

Plz retweet and share because recent events make it clear that even in 2021 the educat…",0,culture,140,25,5.384615384615385,3,3,2,9,3,4,2,1
ladychryse,Tue May 25 14:06:34 +0000 2021,[],"RT @MarkWarner: George Floyd was a father, a brother, and a son.
 
With today marking one year of his death, we remember him and all those…",0,culture,139,26,5.148148148148148,6,3,1,12,3,0,0,3
queenflitz,Tue May 25 14:06:33 +0000 2021,[],"RT @bathbodyworks: 🏳️‍🌈 Love Always Wins 🏳️‍🌈
Bath &amp; Body Works is proud to donate $1 Million to support the @HRC ’s work to further equali…",0,culture,144,26,5.333333333333333,6,7,2,16,5,1,1,1
MayorofGM,Tue May 25 14:06:32 +0000 2021,[],"@SirRichardLeese @boltoncouncil @lizzieitis @TheBoltonNews @MENnewsdesk 🗣️ @lizzieitis is now explaining the aims and objectives of the Greater Manchester Race Equality Panel.

They include eliminating unlawful discrimination, advancing equality of opportunity, and fostering good community relations.

👇 https://t.co/9LZMq2BtOq",0,culture,328,37,8.631578947368421,15,6,0,26,6,4,1,1
NikhilPratap2,Tue May 25 14:06:31 +0000 2021,[],The shortest description of everything wrong with formal equality https://t.co/m6Igv45whK,0,culture,89,10,8.090909090909092,5,1,0,5,0,3,0,0
realCallumCoope,Tue May 25 14:06:29 +0000 2021,"['EURO2020', 'englandsquad', 'Equality', 'EqualPay', 'feminist']",@GarethSouthgate Where is the diversity? More women need to be in your final 26 going to the Euros. #EURO2020 #englandsquad #Equality #EqualPay #feminist,0,culture,153,23,6.375,8,4,1,10,4,2,1,1
IOE_London,Tue May 25 14:06:29 +0000 2021,['AGEEevent'],"Girls’ education is a key focus for the G7, but how can we gain a clear picture for policy and future efforts?

Find out about the AGEE framework for measuring gender equality, with @UNESCO @UNDP @gendereddata experts and research. #AGEEevent
https://t.co/PyJct5ojuB",1,culture,266,41,6.333333333333333,13,3,4,24,4,2,1,1
MentalHealthAm,Tue May 25 14:06:28 +0000 2021,[],"We won't stop speaking out about injustice in America, especially injustice toward communities of color until there is fundamental positive change toward equality and fair treatment.",0,culture,182,26,6.7407407407407405,3,2,0,7,3,4,2,1
ArTallks,Tue May 25 14:06:21 +0000 2021,[],"RT @SmithsonianSec: I continue to mourn the life of George Floyd, whose murder one year ago led to a national reckoning on race and social…",0,culture,139,25,5.346153846153846,3,3,2,11,3,1,1,2
love4earp,Tue May 25 14:06:21 +0000 2021,"['WynonnaEarp', 'BringWynonnaHome']","The look of compassion. Love, all love, in all its forms, is the strongest force in the universe. Nothing is stronger than love. In a world that needs more love, kindness, acceptance, equality &amp; respect #WynonnaEarp upholds these values. #BringWynonnaHome for love @TheCW. https://t.co/HzkPK18R95",0,culture,300,44,6.666666666666667,21,4,0,23,3,4,0,1
Bongani_Tyeleb,Tue May 25 14:06:20 +0000 2021,[],"RT @LindiMazibuko: At 34, Bogolo Kenewendo @BogoloKenewendo is already a Motswana political veteran. 🇧🇼 An economist &amp; graduate of @UBBotsw…",0,culture,144,20,6.857142857142857,8,5,1,14,2,1,1,0
Monimontana5,Tue May 25 14:06:20 +0000 2021,[],RT @Rob_Rave: @DaveDonnelly666 The problem is that Muslims don’t love equality!,0,culture,79,11,6.583333333333333,5,3,1,10,3,0,0,0
HigbeePaul,Tue May 25 14:06:19 +0000 2021,[],@lloydhardy @Conservatives @ConHome @ScotTories yes it is: Sexual harassment is a form of unlawful discrimination under the Equality Act 2010,1,culture,141,20,6.714285714285714,5,4,0,11,3,4,0,1
Khloud51031660,Tue May 25 14:06:18 +0000 2021,[],RT @9Q0tfbzVJnUU4xV: @jonfeatonby save the iraqi refugees in turkey who have lost more than 9years of hope in life we ask for equality plea…,0,culture,140,24,5.6,3,0,1,10,5,1,0,2
_C17H19N03_,Tue May 25 14:06:13 +0000 2021,[],RT @Kon__K: @DerenicByrd The minimum wage is $19.84 in Australia and we have universal free health care for all and paid parental leave. Th…,0,culture,140,24,5.6,8,4,1,11,3,4,0,1
ChubbEurope,Tue May 25 14:06:11 +0000 2021,[],"RT @Chubb: Veronique Brionne, France Country President, became the executive sponsor of a new employee business roundtable group, the Gende…",0,culture,140,20,6.666666666666667,5,7,1,14,1,2,0,0
ramendik,Tue May 25 14:06:07 +0000 2021,[],"@legalfeminist We maintain that being gendercritical is not protected and, therefore. fostering good relations with gendercriticals is not a part of the public sector equality duty. The protests are from gendercriticals as a group, not women as a group.",0,culture,253,39,6.325,6,2,0,13,7,3,4,1
jik_rik,Tue May 25 14:06:04 +0000 2021,[],"RT @OpptyatWork: A college degree shouldn't be the only drawbridge to opportunity. 

Employers requiring a four-year degree DECREASES socia…",0,culture,140,19,7.0,5,2,3,11,2,2,1,0
Kioninadine,Tue May 25 14:06:04 +0000 2021,[],"RT @FinlandUNESCO: High-level consultation meeting @UNESCO with the Nordics 
🇫🇮🇩🇰🇮🇸🇳🇴🇸🇪

Deputy Minister for Development Policy Elina Kalkk…",0,culture,140,17,7.777777777777778,4,7,2,15,0,1,0,0
MarkWarner,Tue May 25 14:06:03 +0000 2021,[],"RT @MarkWarner: George Floyd was a father, a brother, and a son.
 
With today marking one year of his death, we remember him and all those…",0,culture,139,26,5.148148148148148,6,3,1,12,3,0,0,3
KingstonREC,Tue May 25 14:06:01 +0000 2021,"['BlackLivesMatter', 'BLM', 'BLM', 'LetsTalkAboutRace']",One year after #BlackLivesMatter  demonstrations What Has Changed? @RBKingston we flew the #BLM Flag We took a #BLM Motion to Full Council We organised #LetsTalkAboutRace panel debates &amp; we are getting young people energised But we want to do more We can do more for Race Equality https://t.co/rklt8LWMkP,0,culture,308,48,6.285714285714286,13,14,2,19,11,4,0,7
helene_wpli,Tue May 25 14:05:59 +0000 2021,"['MercerChats', 'ESG', 'diversity', 'inclusion', 'FutureofWork']","RT @guzmand: Ready for #MercerChats in 30 minutes? #ESG and #diversity, #inclusion &amp; equality are critical to the #FutureofWork. Join @Hele…",0,culture,144,21,6.545454545454546,13,3,2,14,1,2,0,0
HeidiCTaylor,Tue May 25 14:05:58 +0000 2021,[],RT @business: Sweden’s minister for gender equality is taking aim at what she says is a “horrendous” difference in wealth between the sexes…,0,culture,140,23,5.833333333333333,2,0,1,13,5,2,0,2
BHolidayTheatre,Tue May 25 14:05:52 +0000 2021,[],"On this anniversary of his untimely death, we remember Mr. Floyd &amp; all those who have been killed by racially-motivated violence in this country as the fight for racial equality &amp; equity continues. ""Injustice anywhere is a threat to justice everywhere"" - Dr. Martin Luther King Jr https://t.co/8kyz05UI3W",1,culture,312,48,6.36734693877551,17,9,0,21,6,3,2,3
SaifSiddiquiSi1,Tue May 25 14:05:52 +0000 2021,[],RT @WSJ: From @WSJopinion: The Supreme Court has a rare and valuable chance to reaffirm the principle of racial equality if it decides to h…,0,culture,140,25,5.384615384615385,4,4,2,9,4,4,0,1
kikibug13,Tue May 25 14:05:50 +0000 2021,[],"RT @SunnyOsahn: So WHY is hair important to Sikhs? 

Plz retweet and share because recent events make it clear that even in 2021 the educat…",0,culture,140,25,5.384615384615385,3,3,2,9,3,4,2,1
Jennshaw77,Tue May 25 14:05:50 +0000 2021,"['GeorgeFloyd', 'icantbreathe', 'BLM', 'RacialJusticeToday', 'Equity', 'Equality', 'Humanity']","One year ago. One life stolen in 9 minutes. One tragedy multiplied over centuries. One more reason to END hate, oppression, racial injustice. Remembering is not enough.
#GeorgeFloyd #icantbreathe #BLM  #RacialJusticeToday #Equity #Equality #Humanity",0,culture,249,34,7.114285714285714,14,8,2,15,5,3,3,0
Mukeshdas88mkv,Tue May 25 14:05:38 +0000 2021,['CommonwealthDay'],RT @SatlokChannel: Let's celebrate this year's #CommonwealthDay by going into the refuge of omnipotent God Kabir. Only He can deliver equal…,0,culture,140,21,6.363636363636363,6,4,1,8,5,1,1,1
grkmediateacher,Tue May 25 14:05:36 +0000 2021,[],"RT @PSCupdates: As Israel continues to escalate its  violent regime of ethnic cleansing and apartheid (as detailed by @hrw), it is more vit…",0,culture,140,23,5.833333333333333,6,2,1,8,5,3,1,2
rent_hero,Tue May 25 14:05:35 +0000 2021,[],"RT @BDSmovement: Governments have failed to hold Israel to account for decades of settler-colonialism.

Palestinian civil society is callin…",0,culture,140,19,7.0,4,3,1,8,5,3,0,0
InSpiteOfTrump,Tue May 25 14:05:28 +0000 2021,[],"RT @MarkWarner: George Floyd was a father, a brother, and a son.
 
With today marking one year of his death, we remember him and all those…",0,culture,139,26,5.148148148148148,6,3,1,12,3,0,0,3
GfxAria,Tue May 25 14:05:27 +0000 2021,"['BlackLivesMatter', 'BLM', 'BLM']",RT @carnivalKT: One year after #BlackLivesMatter  demonstrations What Has Changed? @RBKingston we flew the #BLM Flag We took a #BLM Motion…,0,culture,139,21,6.318181818181818,7,7,3,12,3,1,0,3
Be_Herrero,Tue May 25 14:05:27 +0000 2021,[],"RT @mhdksafa: In 1975, women of Iceland went on strike for equal rights. 90% of women walked off their jobs &amp; homes, shutting down the enti…",0,culture,144,26,5.333333333333333,8,2,1,13,3,1,0,1
Braylonatw,Tue May 25 14:05:26 +0000 2021,[],RT @WSJ: From @WSJopinion: The Supreme Court has a rare and valuable chance to reaffirm the principle of racial equality if it decides to h…,0,culture,140,25,5.384615384615385,4,4,2,9,4,4,0,1
JARegnault,Tue May 25 14:05:22 +0000 2021,[],"@WSJ @WSJopinion Its a disgrace what the fight for racial equality has turned to

Somebody who was killed for this time ago, would surely regret it

(To make it clear:  100% with the plaintiffs, shame for Harvard) https://t.co/BtqCyDRjQM",0,culture,237,38,6.076923076923077,13,4,1,14,6,3,2,5
robertinahmbula,Tue May 25 14:05:14 +0000 2021,[],"RT @LindiMazibuko: At 34, Bogolo Kenewendo @BogoloKenewendo is already a Motswana political veteran. 🇧🇼 An economist &amp; graduate of @UBBotsw…",0,culture,144,20,6.857142857142857,8,5,1,14,2,1,1,0
